blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
24555,323,92,28755,26110,347,87,29334,23,10,0,1,0,1,1,0,0,7,6,9,32,4,0,0,0,0,1,0,0,9,17,7,1623746891965,red,NA1_3944449851
26060,303,76,27481,29419,377,78,30313,30,9,1,0,0,0,0,1,0,12,17,17,35,8,0,1,0,0,1,0,0,17,12,12,1626763013271,red,NA1_3982978809
26831,325,96,27548,30667,366,94,30214,33,2,0,1,0,0,0,0,0,13,13,16,28,8,0,0,0,1,3,1,0,16,19,13,1626752741082,red,NA1_3982776815
23182,347,74,26237,25916,321,83,28094,25,6,0,0,0,0,0,1,0,5,3,13,28,3,0,1,0,1,1,0,0,13,15,5,1624533258574,red,NA1_3954740973
28363,394,86,30775,23767,341,88,27195,28,8,0,1,1,0,0,0,0,12,19,8,25,6,0,0,0,0,0,1,0,8,12,12,1626328462486,blue,NA1_3977652048
27350,390,92,30709,24073,352,96,28252,33,8,0,0,0,0,1,1,0,10,17,4,24,12,1,1,0,0,1,0,0,4,5,10,1623924830510,blue,NA1_3946952848
34080,365,104,34897,24043,317,75,28123,23,9,0,1,1,0,3,1,0,18,20,9,26,3,0,0,0,0,0,0,0,9,8,18,1624001505505,blue,NA1_3947788012
24680,350,84,28388,28405,382,124,31021,32,10,0,0,0,0,0,1,0,7,12,10,33,11,0,0,1,1,1,0,0,10,13,7,1626156904060,red,NA1_3975418658
27607,344,84,29691,24003,339,80,28045,33,6,0,0,1,1,1,0,0,12,10,4,21,2,0,0,0,0,1,1,0,4,4,12,1623913628399,blue,NA1_3946829809
29816,410,84,30304,24643,359,96,28629,25,9,0,1,0,0,1,1,0,12,14,9,30,6,0,0,0,0,0,0,0,9,11,12,1626758062513,blue,NA1_3982868827
